goodreads_book_id,tag_id,count
31244,18326,26
31244,261,25
31244,11590,24
31244,20939,23
31244,32586,23
31244,10658,23
31244,14467,22
31244,248,22
31244,31864,22
31244,18640,21
31244,13214,20
31244,272,20
31244,20811,20
31244,371,20
31244,3389,19
31244,3371,19
31244,13202,19
31244,30672,19
31244,3358,19
31244,5775,19
31244,4949,18
31244,12948,17
31244,10093,17
31244,254,17
31244,12940,17
31244,28751,17
31244,11219,17
31244,15585,17
31244,7403,17
31244,26247,16
31244,20279,16
31244,18292,16
31244,31430,16
31244,8573,16
31244,28009,16
31244,9196,16
31244,23968,16
31244,8717,15
31244,7422,15
31244,18600,15
31244,28909,15
31244,20774,14
31244,10094,14
31244,18599,14
31244,6046,14
31244,24147,14
31244,22689,13
31244,17217,13
31244,2450,13
31244,6617,13
31244,20849,12
31244,13213,12
31244,22330,12
31244,24575,12
31244,31863,12
31250,7457,1646
31250,30574,1035
31250,11743,491
31250,11557,273
31250,7404,271
31250,9468,173
31250,26256,138
31250,6622,128
31250,5207,126
31250,18367,120
31250,22743,113
31250,509,109
31250,31859,96
31250,14487,94
31250,17213,73
31250,26251,70
31250,5776,68
31250,7423,62
31250,26246,61
31250,13207,61
31250,26138,57
31250,7478,55
31250,22034,45
31250,30521,44
31250,30635,43
31250,22753,42
31250,26257,42
31250,10658,42
31250,11590,41
31250,10641,41
31250,14467,40
31250,9221,33
31250,3392,33
31250,10644,33
31250,21989,32
31250,7417,32
31250,10197,31
31250,5746,30
31250,8717,28
31250,20849,28
31250,18045,28
31250,32586,28
31250,20811,27
31250,18326,26
31250,3389,23
31250,13202,23
31250,13214,22
31250,10210,21
31250,10093,20
31250,23233,19
31250,26247,18
31250,20774,17
31250,30672,17
31250,7451,17
31250,31864,17
31250,22689,15
31250,1642,15
31250,5775,15
31250,10657,15
31250,30073,14
31250,13213,14
31250,18292,14
31250,29316,14
31250,3371,13
31250,12948,13
31250,3358,13
31250,7422,13
31250,31430,13
31250,29716,13
31250,371,13
31250,15169,12
31250,20939,12
31250,31505,12
31250,18525,12
31250,31869,12
31250,14064,11
31250,14764,11
31250,26253,11
31250,9886,11
31250,10653,11
31250,5444,10
31250,13211,10
31250,13217,10
31250,14552,10
31250,7476,10
31250,25152,9
31250,26261,9
31250,26248,9
31250,1659,9
31250,4949,9
31250,30766,9
31250,31868,9
31250,23229,9
31250,31863,9
31250,22352,8
31250,1416,8
31250,22333,8
31250,22813,8
31250,11765,8
31250,7427,8
31463,30574,1761
31463,11743,1348
31463,7563,768
31463,7404,611
31463,22743,334
31463,5207,331
31463,18367,257
31463,509,252
31463,14487,248
31463,17213,198
31463,240,192
31463,5751,173
31463,31859,167
31463,22753,136
31463,7423,132
31463,22034,131
31463,5776,130
31463,10641,123
31463,8717,112
31463,11590,112
31463,14467,111
31463,7478,106
31463,236,103
31463,30314,102
31463,3389,91
31463,18045,88
31463,3392,82
31463,10644,82
31463,25151,82
31463,10197,80
31463,21989,71
31463,10658,71
31463,9221,68
31463,251,68
31463,30635,68
31463,4021,67
31463,20849,62
31463,3371,62
31463,18326,60
31463,1659,59
31463,1642,57
31463,5746,56
31463,5775,51
31463,32586,49
31463,11557,48
31463,10210,48
31463,4037,48
31463,25152,46
31463,9886,46
31463,7422,46
31463,20774,45
31463,15169,44
31463,9477,43
31463,24997,42
31463,1416,42
31463,13965,41
31463,371,40
31463,5051,39
31463,4017,38
31463,31864,37
31463,30672,36
31463,3358,36
31463,31505,36
31463,18640,35
31463,248,35
31463,31430,35
31463,10657,35
31463,22689,34
31463,254,34
31463,29716,34
31463,10094,33
31463,20811,32
31463,17217,30
31463,21815,29
31463,12948,28
31463,10093,28
31463,9484,28
31463,205,27
31463,22330,26
31463,9638,26
31463,20570,26
31463,783,25
31463,781,25
31463,3379,24
31463,3377,24
31463,261,24
31463,22733,24
31463,14764,23
31463,18318,23
31463,8346,23
31463,23233,23
31463,29316,22
31463,22816,22
31463,5747,22
31463,25822,21
31463,4016,21
31463,23229,21
31463,24999,20
31463,829,20
31463,29325,20
31491,30574,876
31491,240,96
31491,7404,84
31491,11557,80
31491,18367,72
31491,22743,69
31491,5207,65
31491,236,62
31491,5751,47
31491,26138,45
31491,923,43
31491,22034,40
31491,8717,38
31491,251,37
31491,20292,37
31491,7457,34
31491,261,34
31491,17213,33
31491,10644,31
31491,20299,30
31491,9221,25
31491,248,25
31491,20294,25
31491,10641,24
31491,22753,23
31491,21989,23
31491,5776,23
31491,14487,22
31491,18045,21
31491,30521,20
31491,18326,20
31491,7423,20
31491,20849,18
31491,10210,18
31491,272,18
31491,8800,18
31491,11743,17
31491,30635,17
31491,20318,17
31491,20291,17
31491,32586,16
31491,10658,16
31491,254,15
31491,31430,15
31491,20811,15
31491,27199,14
31491,11590,14
31491,31505,14
31491,7417,14
31491,5775,14
31491,10197,13
31491,10094,12
31491,14467,11
31491,7478,11
31491,30976,11
31491,12948,10
31491,30672,10
31491,1416,10
31491,405,10
31491,195,10
31491,18318,9
31491,4949,9
31491,27387,9
31491,205,9
31491,18377,9
31491,1642,8
31491,1659,8
31491,9477,8
31491,22333,8
31491,31557,8
31491,10825,8
31491,10657,8
31491,31535,8
31491,11764,8
31491,20774,7
31491,5090,7
31491,22689,7
31491,14764,7
31491,9886,7
31491,10093,7
31491,400,7
31491,7422,7
31491,5746,7
31491,13759,7
31491,17733,7
31491,3392,6
31491,5444,6
31491,18640,6
31491,275,6
31491,252,6
31491,5481,6
31491,11834,6
31491,6122,6
31491,22733,6
31491,5747,6
31491,29716,6
31491,23229,6
31491,930,6
31491,933,6
31491,25151,5
31548,7457,1406
31548,11743,1062
31548,11557,679
31548,30574,549
31548,7404,256
31548,18367,229
31548,22743,179
31548,5207,126
31548,17213,113
31548,5751,102
31548,22034,100
31548,30521,87
31548,11590,82
31548,20811,69
31548,21989,59
31548,18326,59
31548,251,58
31548,7423,57
31548,26138,56
31548,5776,56
31548,923,54
31548,7852,51
31548,18045,50
31548,22753,47
31548,10644,47
31548,10641,47
31548,4949,47
31548,10197,45
31548,20292,44
31548,10210,43
31548,9221,41
31548,14487,38
31548,20299,38
31548,8717,37
31548,4514,36
31548,20849,34
31548,7478,34
31548,12948,33
31548,19482,33
31548,18318,32
31548,1416,32
31548,10658,32
31548,20294,32
31548,32586,30
31548,30672,29
31548,248,29
31548,2104,28
31548,254,27
31548,30635,27
31548,7417,27
31548,261,26
31548,10093,25
31548,206,25
31548,10094,24
31548,2224,24
31548,20774,23
31548,3371,23
31548,31505,23
31548,1659,22
31548,20282,22
31548,5746,22
31548,14764,21
31548,31430,20
31548,405,20
31548,20291,20
31548,28093,20
31548,27535,19
31548,10932,19
31548,5775,19
31548,24960,17
31548,11497,17
31548,9886,17
31548,23471,17
31548,5747,17
31548,199,17
31548,30976,17
31548,3392,16
31548,1642,16
31548,272,16
31548,9477,16
31548,3389,15
31548,1128,15
31548,22689,15
31548,3358,15
31548,25148,15
31548,9484,15
31548,30860,15
31548,32007,15
31548,25506,14
31548,12452,14
31548,7422,14
31548,29716,14
31548,7849,14
31548,15169,13
31548,14467,13
31548,17217,13
31548,11765,13
31548,22206,13
31548,1810,13
31548,5754,13
32067,7457,3180
32067,30574,1965
32067,26138,585
32067,7404,515
32067,22743,341
32067,5207,332
32067,18367,289
32067,240,218
32067,10825,154
32067,22034,152
32067,4949,152
32067,5751,150
32067,3885,147
32067,236,141
32067,26256,133
32067,923,126
32067,14487,121
32067,22753,117
32067,7423,117
32067,5776,115
32067,20811,108
32067,10644,99
32067,10641,94
32067,251,92
32067,8717,91
32067,18045,90
32067,17213,88
32067,21989,87
32067,14467,87
32067,30521,86
32067,1642,83
32067,26251,75
32067,20849,67
32067,1416,66
32067,7478,65
32067,18326,61
32067,10210,58
32067,10658,56
32067,26246,54
32067,1659,54
32067,7417,53
32067,3883,53
32067,11590,51
32067,20774,51
32067,20282,51
32067,7422,51
32067,12948,49
32067,5746,49
32067,254,47
32067,8800,46
32067,13207,45
32067,414,45
32067,7451,44
32067,30635,43
32067,5775,42
32067,26257,40
32067,11743,39
32067,5051,38
32067,10817,38
32067,15169,37
32067,20318,37
32067,9477,36
32067,27387,35
32067,22689,34
32067,32586,34
32067,31505,34
32067,21815,34
32067,18640,33
32067,9886,33
32067,32686,33
32067,18318,32
32067,3389,31
32067,27368,31
32067,248,30
32067,9484,30
32067,31430,30
32067,22733,29
32067,1684,29
32067,10094,28
32067,14527,28
32067,11557,26
32067,3392,26
32067,25151,26
32067,12869,26
32067,10932,25
32067,18292,25
32067,9638,25
32067,25150,24
32067,5747,24
32067,29716,24
32067,13202,23
32067,13214,23
32067,10093,23
32067,10657,23
32067,261,22
32067,14064,21
32067,21111,21
32067,25630,21
32067,5090,20
32067,10653,20
32071,30574,28353
32071,8717,2286
32071,7457,1432
32071,11743,880
32071,22743,228
32071,11557,221
32071,18367,213
32071,7404,212
32071,5207,179
32071,240,132
32071,22034,98
32071,26138,97
32071,5751,95
32071,17213,87
32071,236,84
32071,10644,78
32071,22753,66
32071,923,64
32071,9221,62
32071,5776,60
32071,7423,57
32071,251,55
32071,10641,53
32071,21989,52
32071,20292,51
32071,18045,50
32071,10197,48
32071,20299,45
32071,10658,44
32071,18326,42
32071,30521,41
32071,20294,40
32071,10210,39
32071,3885,38
32071,7478,36
32071,18318,34
32071,14487,34
32071,4949,34
32071,20318,34
32071,11221,33
32071,20849,31
32071,21815,31
32071,7417,28
32071,8800,27
32071,20774,26
32071,5775,26
32071,11590,25
32071,1659,25
32071,248,25
32071,254,25
32071,7422,25
32071,5746,25
32071,20811,24
32071,261,23
32071,15169,22
32071,20291,22
32071,22689,21
32071,1416,21
32071,31430,21
32071,4021,21
32071,405,20
32071,20279,19
32071,12948,19
32071,10094,19
32071,30635,19
32071,3389,18
32071,31557,18
32071,7852,17
32071,26735,17
32071,272,17
32071,30976,17
32071,7391,17
32071,32586,16
32071,18130,16
32071,8921,16
32071,6122,16
32071,11219,16
32071,17733,16
32071,14064,15
32071,10093,15
32071,17217,15
32071,20282,15
32071,25630,15
32071,4514,15
32071,10657,15
32071,25167,14
32071,1642,14
32071,10934,14
32071,3605,14
32071,24517,14
32071,22206,14
32071,19765,14
32071,7849,14
32071,9697,14
32071,32780,14
32071,14764,13
32071,30672,13
32071,33113,13
32071,1810,13
32071,23233,13
32261,7457,6976
32261,11743,2281
32261,30574,1934
32261,11557,1565
32261,7404,1107
32261,5207,675
32261,22743,613
32261,18367,528
32261,26138,496
32261,14487,397
32261,509,359
32261,7563,277
32261,17213,268
32261,240,259
32261,11590,246
32261,5751,242
32261,31859,241
32261,7423,239
32261,22034,222
32261,22753,213
32261,7478,190
32261,14467,187
32261,5776,187
32261,10641,169
32261,10644,161
32261,236,154
32261,9221,145
32261,26735,137
32261,4949,136
32261,8717,135
32261,21989,123
32261,10658,121
32261,30314,112
32261,30521,111
32261,18045,108
32261,31103,100
32261,251,99
32261,7417,98
32261,30635,95
32261,20849,93
32261,10197,92
32261,7422,92
32261,3389,91
32261,5746,90
32261,1642,89
32261,10210,86
32261,1659,86
32261,18326,85
32261,20811,79
32261,5775,79
32261,3392,77
32261,15169,76
32261,20774,70
32261,22689,70
32261,25114,70
32261,29716,69
32261,4021,66
32261,14370,65
32261,12948,64
32261,9886,63
32261,31430,62
32261,13965,60
32261,3371,57
32261,32686,56
32261,10657,56
32261,1416,55
32261,4037,54
32261,32586,53
32261,31505,53
32261,18318,52
32261,24960,50
32261,254,50
32261,14764,49
32261,248,49
32261,3358,47
32261,12315,47
32261,31864,47
32261,10093,46
32261,26740,45
32261,25152,44
32261,9477,44
32261,22733,42
32261,371,42
32261,2104,41
32261,11505,41
32261,30573,41
32261,18292,41
32261,4017,38
32261,18640,37
32261,31535,36
32261,17217,35
32261,29316,35
32261,11665,35
32261,9638,35
32261,11497,34
32261,10094,33
32261,10932,33
32261,22330,33
32261,23229,33
32261,10653,32
32552,30574,14493
32552,7457,487
32552,23831,315
32552,8717,214
32552,11743,167
32552,14821,155
32552,11557,145
32552,27669,97
32552,7404,86
32552,22743,62
32552,5207,49
32552,18367,45
32552,20939,39
32552,21815,30
32552,2277,27
32552,28751,23
32552,7658,23
32552,22753,22
32552,10210,22
32552,27656,22
32552,13446,22
32552,11305,21
32552,10197,21
32552,18318,21
32552,18045,19
32552,12940,19
32552,17213,18
32552,7423,12
32552,20774,11
32552,9221,10
32552,2313,10
32552,509,10
32552,10093,9
32552,27682,9
32552,23816,9
32552,10276,9
32552,7478,8
32552,23811,8
32552,15169,7
32552,29011,7
32552,1642,7
32552,30358,7
32552,1659,7
32552,7422,7
32552,7417,7
32552,29076,6
32552,2690,6
32552,27684,6
32552,30635,6
32552,8922,6
32552,21817,6
32552,11590,5
32552,6828,5
32552,20849,5
32552,14064,5
32552,2312,5
32552,14487,5
32552,26735,5
32552,10094,5
32552,7472,5
32552,2287,5
32552,13450,5
32552,30521,4
32552,5444,4
32552,22545,4
32552,14764,4
32552,12948,4
32552,11503,4
32552,17217,4
32552,20926,4
32552,25106,4
32552,6122,4
32552,2687,4
32552,22794,4
32552,12522,4
32552,22716,4
32552,13452,4
32552,3723,4
32552,11505,3
32552,26138,3
32552,9886,3
32552,32586,3
32552,8517,3
32552,18292,3
32552,25506,3
32552,26837,3
32552,29316,3
32552,14370,3
32552,21374,3
32552,22816,3
32552,20888,3
32552,26717,3
32552,28415,3
32552,10213,3
32552,31103,3
32552,22774,3
32552,4991,3
32552,25091,3
32552,3933,3
32552,4824,3
32559,30574,577
32559,8717,510
32559,11743,319
32559,27669,233
32559,11557,174
32559,7404,147
32559,13446,101
32559,18367,78
32559,22743,62
32559,5207,59
32559,240,54
32559,11305,52
32559,7457,50
32559,2313,39
32559,23831,38
32559,14821,38
32559,251,34
32559,236,33
32559,509,33
32559,2277,32
32559,27682,31
32559,22753,25
32559,7423,22
32559,2312,20
32559,10276,20
32559,30358,19
32559,13450,17
32559,23811,17
32559,29076,16
32559,26735,16
32559,14370,16
32559,7417,15
32559,9221,12
32559,248,12
32559,7422,12
32559,20811,12
32559,11590,11
32559,20849,11
32559,10644,11
32559,30521,11
32559,18318,11
32559,14467,11
32559,7478,11
32559,1659,11
32559,25114,11
32559,8507,11
32559,22034,10
32559,29011,10
32559,14487,10
32559,254,10
32559,2687,10
32559,20774,9
32559,22973,9
32559,18045,9
32559,8922,9
32559,28415,9
32559,13452,9
32559,15169,8
32559,22689,8
32559,30573,8
32559,272,8
32559,2690,8
32559,11978,8
32559,17213,7
32559,1642,7
32559,27661,7
32559,14856,7
32559,29716,7
32559,14852,7
32559,10653,7
32559,10277,7
32559,2104,6
32559,18326,6
32559,2271,6
32559,26740,6
32559,18292,6
32559,31859,6
32559,11798,6
32559,371,6
32559,25761,6
32559,2287,6
32559,18816,6
32559,11497,5
32559,20939,5
32559,25167,5
32559,14064,5
32559,20994,5
32559,32586,5
32559,8517,5
32559,20957,5
32559,20926,5
32559,26754,5
32559,271,5
32559,4949,5
32559,29083,5
32559,7472,5
32559,27683,5
32559,13449,5
32559,20972,5
32559,2286,5
32585,30574,2749
32585,240,124
32585,8717,90
32585,7404,89
32585,7457,79
32585,30521,72
32585,21662,59
32585,26688,54
32585,5207,48
32585,33777,48
32585,21891,43
32585,23471,39
32585,17213,38
32585,21850,38
32585,18045,34
32585,32586,33
32585,11743,29
32585,31133,29
32585,11557,28
32585,261,25
32585,21865,25
32585,10932,24
32585,20318,24
32585,10093,22
32585,371,22
32585,10197,21
32585,10210,21
32585,10934,21
32585,21665,21
32585,26687,21
32585,9221,20
32585,20849,19
32585,30672,18
32585,272,18
32585,18292,17
32585,18318,16
32585,254,14
32585,4949,14
32585,22743,13
32585,24960,13
32585,32799,13
32585,21853,13
32585,22034,12
32585,11497,12
32585,25151,12
32585,18367,12
32585,1416,12
32585,21889,12
32585,17389,12
32585,11505,11
32585,21989,11
32585,26126,11
32585,14487,11
32585,24526,11
32585,31141,11
32585,2928,11
32585,10938,11
32585,25152,10
32585,923,10
32585,7478,10
32585,10094,10
32585,19524,10
32585,30551,10
32585,30635,10
32585,15392,10
32585,21890,10
32585,15169,9
32585,9886,9
32585,7423,9
32585,26735,9
32585,271,9
32585,25822,9
32585,11032,9
32585,33812,9
32585,27535,8
32585,25153,8
32585,12948,8
32585,17358,8
32585,24447,8
32585,275,8
32585,252,8
32585,267,8
32585,21487,8
32585,31505,8
32585,20731,8
32585,27656,8
32585,5481,8
32585,31557,8
32585,8922,8
32585,7417,8
32585,13759,8
32585,509,8
32585,24517,8
32585,12347,8
32585,30976,8
32585,20320,8
32585,192,8
32585,389,8
32585,26680,7
32585,21887,7
32650,30574,4782
32650,7457,204
32650,7404,184
32650,8717,141
32650,509,111
32650,5207,105
32650,11743,89
32650,31859,81
32650,5751,72
32650,30314,63
32650,22034,62
32650,14487,61
32650,17213,49
32650,26138,49
32650,7423,49
32650,5776,49
32650,10641,44
32650,236,44
32650,3389,43
32650,18326,41
32650,251,39
32650,22753,38
32650,3392,38
32650,9221,37
32650,11557,36
32650,22743,34
32650,10644,34
32650,10658,34
32650,13965,34
32650,7417,33
32650,3371,31
32650,14467,30
32650,21989,29
32650,261,27
32650,7478,26
32650,248,26
32650,30521,23
32650,20849,22
32650,5746,22
32650,4949,21
32650,30635,21
32650,1659,20
32650,31864,20
32650,272,19
32650,7422,19
32650,371,19
32650,31103,19
32650,18367,18
32650,3358,17
32650,10197,16
32650,32586,16
32650,254,16
32650,5775,16
32650,9886,15
32650,18318,15
32650,12948,15
32650,11590,14
32650,20774,14
32650,14764,14
32650,1642,14
32650,26735,14
32650,32315,14
32650,23233,14
32650,22689,13
32650,14370,13
32650,3379,12
32650,24960,11
32650,25114,11
32650,11765,11
32650,10657,11
32650,15169,10
32650,10093,10
32650,1416,10
32650,31430,10
32650,5747,10
32650,30672,9
32650,11503,9
32650,3377,9
32650,240,9
32650,252,9
32650,31557,9
32650,29716,9
32650,522,9
32650,12315,8
32650,11798,8
32650,5757,8
32650,23229,8
32650,7446,8
32650,7460,8
32650,1128,7
32650,14064,7
32650,17217,7
32650,5332,7
32650,521,7
32650,23226,7
32650,20797,6
32650,18292,6
32650,29316,6
32650,4985,6
32650,18107,6
32767,30574,11211
32767,14821,1111
32767,8717,693
32767,11743,334
32767,7457,287
32767,26837,278
32767,11557,221
32767,11305,215
32767,26771,160
32767,240,96
32767,236,67
32767,3389,61
32767,22743,59
32767,27669,58
32767,18673,55
32767,7404,53
32767,3392,49
32767,22034,38
32767,10197,38
32767,17213,36
32767,29550,35
32767,3358,34
32767,32303,34
32767,251,33
32767,2277,32
32767,13828,32
32767,1691,31
32767,18367,30
32767,3371,27
32767,18677,26
32767,2686,26
32767,248,25
32767,9221,24
32767,26785,23
32767,261,23
32767,4949,23
32767,13446,23
32767,20939,22
32767,5207,21
32767,22025,21
32767,29011,20
32767,27398,20
32767,18045,19
32767,28300,18
32767,32302,18
32767,22753,17
32767,30521,17
32767,10210,17
32767,30358,16
32767,923,16
32767,1416,16
32767,26894,16
32767,5090,15
32767,25150,15
32767,26842,15
32767,2313,14
32767,272,14
32767,22027,14
32767,10644,13
32767,31656,13
32767,10093,13
32767,254,13
32767,11370,12
32767,26897,12
32767,32586,12
32767,10094,12
32767,420,12
32767,14856,12
32767,14952,12
32767,22973,11
32767,25152,11
32767,2312,11
32767,3379,11
32767,8629,11
32767,8326,11
32767,11590,10
32767,29076,10
32767,3377,10
32767,25148,10
32767,31505,10
32767,25822,10
32767,20849,9
32767,18054,9
32767,400,9
32767,21024,9
32767,8922,9
32767,20774,8
32767,25167,8
32767,18284,8
32767,1659,8
32767,237,8
32767,9638,8
32767,2056,8
32767,8507,8
32767,7420,8
32767,13450,8
32767,7423,7
32767,24996,7
32767,24999,7
32767,20405,7
32812,7457,604
32812,8717,241
32812,11743,185
32812,18367,110
32812,7404,81
32812,5207,75
32812,11557,71
32812,25647,71
32812,15904,58
32812,11305,47
32812,19666,42
32812,9221,37
32812,23471,36
32812,15924,33
32812,22753,30
32812,15915,28
32812,30521,26
32812,18045,23
32812,20849,21
32812,21024,21
32812,27199,19
32812,7478,19
32812,30574,17
32812,10740,16
32812,10729,15
32812,7077,15
32812,7451,15
32812,23821,15
32812,20774,14
32812,7423,14
32812,7668,14
32812,7203,14
32812,19674,14
32812,8914,14
32812,17213,13
32812,26735,13
32812,14552,13
32812,30241,12
32812,327,12
32812,8913,12
32812,7422,11
32812,25685,11
32812,31133,10
32812,13613,10
32812,23349,10
32812,23816,10
32812,31011,10
32812,5444,9
32812,14467,9
32812,19958,9
32812,14487,8
32812,10093,8
32812,31140,8
32812,31557,8
32812,10743,8
32812,17964,8
32812,22689,7
32812,14764,7
32812,10939,7
32812,7417,7
32812,25726,7
32812,32799,7
32812,15914,7
32812,15920,7
32812,15169,6
32812,22034,6
32812,18318,6
32812,12315,6
32812,28384,6
32812,28341,6
32812,15424,6
32812,22794,6
32812,18382,6
32812,11590,5
32812,24960,5
32812,5090,5
32812,32586,5
32812,10210,5
32812,10932,5
32812,25114,5
32812,18292,5
32812,31505,5
32812,22758,5
32812,2113,5
32812,19677,5
32812,2424,5
32812,10197,4
32812,12948,4
32812,31232,4
32812,11978,4
32812,22818,4
32812,30635,4
32812,1007,4
32812,22816,4
32812,895,4
32812,7438,4
32812,15903,4
32812,6432,4
32812,32355,4
32812,28214,4
32827,30574,723
32827,7457,468
32827,26771,244
32827,11743,235
32827,1691,125
32827,12553,75
32827,16702,72
32827,26837,63
32827,11305,61
32827,11557,52
32827,26894,48
32827,5207,46
32827,18367,44
32827,27398,37
32827,22034,34
32827,9221,30
32827,12568,26
32827,12452,25
32827,26785,24
32827,17213,24
32827,509,24
32827,22753,23
32827,21989,22
32827,10210,22
32827,30521,21
32827,20849,19
32827,28610,17
32827,28235,17
32827,8717,15
32827,27199,14
32827,18045,14
32827,7308,14
32827,22545,13
32827,7307,13
32827,20811,13
32827,26842,12
32827,7423,12
32827,7478,12
32827,31819,12
32827,10094,11
32827,7565,11
32827,22009,10
32827,7390,10
32827,22743,9
32827,3392,9
32827,5090,9
32827,26897,9
32827,14487,9
32827,12567,9
32827,7433,9
32827,26126,8
32827,26816,8
32827,27403,8
32827,33114,7
32827,14064,7
32827,10093,7
32827,31155,7
32827,31859,7
32827,12451,7
32827,12503,7
32827,3654,7
32827,3653,7
32827,16725,7
32827,1642,6
32827,32586,6
32827,7404,6
32827,30635,6
32827,7417,6
32827,1711,6
32827,15169,5
32827,30672,5
32827,14467,5
32827,19524,5
32827,29316,5
32827,25169,5
32827,4461,5
32827,32099,5
32827,7654,5
32827,31557,5
32827,28300,5
32827,6122,5
32827,30768,5
32827,7568,5
32827,371,5
32827,11287,5
32827,31991,5
32827,31820,5
32827,6895,4
32827,25150,4
32827,25167,4
32827,24999,4
32827,31133,4
32827,25822,4
32827,22344,4
32827,7422,4
32827,22816,4
32827,7438,4
32827,11293,4
32827,12556,4
32827,31686,4
32829,30574,48893
32829,8717,3928
32829,7457,3357
32829,26837,2002
32829,11743,1372
32829,26771,1200
32829,1691,801
32829,7404,692
32829,11305,655
32829,11557,509
32829,22743,498
32829,5207,394
32829,17213,226
32829,12553,221
32829,26894,221
32829,18367,202
32829,240,190
32829,22753,162
32829,16702,162
32829,9221,155
32829,22034,151
32829,509,133
32829,26785,131
32829,236,119
32829,27398,113
32829,12568,111
32829,7423,103
32829,3389,102
32829,10197,96
32829,10210,95
32829,3392,92
32829,26816,87
32829,28610,86
32829,18045,82
32829,21989,80
32829,20849,77
32829,6828,76
32829,20774,75
32829,12452,70
32829,3371,68
32829,7478,66
32829,251,64
32829,6857,63
32829,30521,61
32829,33114,58
32829,3358,57
32829,15169,55
32829,5090,54
32829,20811,53
32829,26897,51
32829,11370,49
32829,11590,47
32829,31155,47
32829,28300,45
32829,26842,44
32829,30635,44
32829,1542,43
32829,10093,43
32829,10644,42
32829,27199,41
32829,6953,41
32829,3379,40
32829,10094,39
32829,14487,38
32829,21815,37
32829,22689,36
32829,1642,36
32829,14467,36
32829,248,36
32829,7417,36
32829,7422,34
32829,7565,33
32829,1416,32
32829,31819,32
32829,4949,31
32829,31557,31
32829,12567,30
32829,32586,29
32829,17217,29
32829,7433,29
32829,7308,28
32829,254,27
32829,7451,27
32829,26735,26
32829,17124,25
32829,33777,25
32829,15221,25
32829,26774,24
32829,371,24
32829,6888,23
32829,14764,23
32829,1659,23
32829,5481,23
32829,11376,23
32829,11765,23
32829,17358,22
32829,31133,22
32829,31859,22
32829,20570,22
32829,22733,22
33507,30574,74950
33507,8717,6128
33507,7457,4603
33507,26837,2203
33507,11743,1807
33507,26771,1333
33507,1691,908
33507,7404,855
33507,11557,767
33507,22743,639
33507,11305,533
33507,5207,439
33507,18367,305
33507,12553,289
33507,17213,272
33507,28610,264
33507,26894,247
33507,9221,181
33507,22753,167
33507,22034,165
33507,16702,159
33507,509,155
33507,7423,153
33507,26785,149
33507,6828,143
33507,12568,133
33507,21989,132
33507,27398,121
33507,10210,112
33507,18045,109
33507,10197,107
33507,20849,99
33507,3389,97
33507,7478,97
33507,20774,88
33507,3392,88
33507,30521,87
33507,12452,85
33507,33114,80
33507,6857,77
33507,26816,77
33507,6953,74
33507,26897,74
33507,15169,69
33507,20811,69
33507,7417,67
33507,3371,66
33507,1416,65
33507,28300,65
33507,14487,64
33507,21815,63
33507,11590,62
33507,11370,62
33507,10094,56
33507,30635,54
33507,5090,53
33507,26842,49
33507,4949,48
33507,14467,47
33507,12567,47
33507,1642,45
33507,1542,44
33507,3379,44
33507,3358,43
33507,26978,41
33507,31155,40
33507,7422,39
33507,14064,38
33507,32586,38
33507,10093,38
33507,26735,38
33507,27199,37
33507,21209,37
33507,31505,36
33507,31819,36
33507,6888,35
33507,31557,34
33507,14764,33
33507,22689,32
33507,17124,31
33507,1659,31
33507,31133,31
33507,22733,31
33507,10644,30
33507,18318,30
33507,12503,30
33507,17217,29
33507,29716,29
33507,11765,29
33507,22816,28
33507,6829,27
33507,31859,27
33507,29316,26
33507,27403,26
33507,7433,26
33507,23349,26
33507,1711,26
33507,5444,25
33507,3377,25
33507,7451,25
34053,30574,11455
34053,8717,1161
34053,7457,790
34053,11743,450
34053,6953,403
34053,27669,367
34053,6857,282
34053,6888,212
34053,7404,206
34053,11557,163
34053,11305,156
34053,6895,153
34053,22743,136
34053,17124,132
34053,2580,113
34053,5207,101
34053,6828,94
34053,33114,83
34053,6960,75
34053,18367,64
34053,9221,49
34053,6920,47
34053,6838,41
34053,25020,38
34053,18045,37
34053,16799,37
34053,17129,36
34053,5751,35
34053,6914,35
34053,27682,34
34053,25014,32
34053,15048,31
34053,15453,31
34053,20811,28
34053,22753,27
34053,11152,26
34053,32989,25
34053,6829,24
34053,10210,24
34053,6977,23
34053,14779,23
34053,15169,22
34053,20849,22
34053,3371,22
34053,10197,22
34053,6949,22
34053,1691,21
34053,6905,21
34053,7423,21
34053,11590,20
34053,1746,20
34053,6976,19
34053,23605,19
34053,26323,19
34053,33165,18
34053,6909,18
34053,6847,18
34053,12161,18
34053,28751,18
34053,30521,17
34053,14764,17
34053,6866,17
34053,5776,17
34053,3392,16
34053,10644,16
34053,16805,16
34053,923,16
34053,21024,16
34053,22689,15
34053,17213,15
34053,26735,15
34053,10658,15
34053,20774,14
34053,21656,14
34053,23831,13
34053,12948,12
34053,6973,12
34053,20785,12
34053,6948,12
34053,2690,12
34053,17090,12
34053,21662,12
34053,2573,12
34053,3389,11
34053,19974,11
34053,32586,11
34053,6969,11
34053,25033,11
34053,33150,11
34053,1153,11
34053,11497,10
34053,21989,10
34053,14064,10
34053,400,10
34053,15285,10
34053,27656,10
34053,29543,10
34053,2687,10
34053,11109,10
34053,2545,10
34057,30574,1032
34057,7457,410
34057,8717,297
34057,11743,284
